platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,crawled_at,source_keyword,image_url,detail_url,crawl_timestamp,search_keyword
Amazon,B0FH4MBM3D,"Pink Roses Bouquet Building Set, Pretty Pink Artificial Flowers Blocks Kit for Adults Women Teengirls Lovers - Gift for Mother's Day & Valentines - Bo",419757.0,479064.46,3.4,28445,(IDR 671.88IDR671.88/count),Electronics,2026-02-10 19:10:23,,https://m.media-amazon.com/images/I/61DBDEID4TL._AC_UL320_.jpg,https://www.amazon.com/AOUHMN-Bouquet-Building-Artificial-Teengirls/dp/B0FH4MBM3D/ref=sr_1_251?dib=eyJ2IjoiMSJ9.VRoFusI4NqgKNTPTYcQdS61RRGa2tHz-HVbtYakEf5zCaSmTqcMmp4gLx3A3J9tpKJxdIYRfIITbt1ZkRD07qjwvKiYvHp7tgMtExvYtrR6Y7pf6IEYVuRIDAPEs7EA4jB-k5saExyyxicQ1apafyb_bbtFjcE6iu-DKOHzSUL9d5wH--VnNS6nakJCdH0vVNusbkT_fI2cbi6ZC_GBBAkMaXWOxcIttOOaawMmWzUnHQUZOoAuf0_95EFxwWt0DzlDBq5G9P03GPHz4-xeYeo4BbN6GQD34qnrNqoBZPUE.BrZA4ekH4pdkeVoDH1WXyDOKEsLDe9llODZjKdASmWs&dib_tag=se&keywords=rose+flower+lego&qid=1770725422&sr=8-251,2026-02-10 19:10:51,rose flower lego
Amazon,B0G5KRT7KM,"Rose Bouquet Building Set, Rose Botanical Collection Blocks Kit,Artificial Flowers Compatible with Lego for Adults Women Teengirls - Gift for Valentin",547414.0,710471.59,3.1,23566,Amazon,Electronics,2026-02-10 19:10:23,,https://m.media-amazon.com/images/I/81D+H1646xL._AC_UL320_.jpg,https://www.amazon.com/Botanical-Collection-Artificial-Compatible-Teengirls/dp/B0G5KRT7KM/ref=sr_1_252?dib=eyJ2IjoiMSJ9.VRoFusI4NqgKNTPTYcQdS61RRGa2tHz-HVbtYakEf5zCaSmTqcMmp4gLx3A3J9tpKJxdIYRfIITbt1ZkRD07qjwvKiYvHp7tgMtExvYtrR6Y7pf6IEYVuRIDAPEs7EA4jB-k5saExyyxicQ1apafyb_bbtFjcE6iu-DKOHzSUL9d5wH--VnNS6nakJCdH0vVNusbkT_fI2cbi6ZC_GBBAkMaXWOxcIttOOaawMmWzUnHQUZOoAuf0_95EFxwWt0DzlDBq5G9P03GPHz4-xeYeo4BbN6GQD34qnrNqoBZPUE.BrZA4ekH4pdkeVoDH1WXyDOKEsLDe9llODZjKdASmWs&dib_tag=se&keywords=rose+flower+lego&qid=1770725422&sr=8-252,2026-02-10 19:10:51,rose flower lego
Amazon,B0G2LDWX5P,"Flowers Botanicals Alcea Rosea Building Set for Adults - Artificial Bonsai Plant for Home Office Décor, 974PCS Flower Building Block Indoor Decoration",503742.0,554831.15,3.5,41810,New on Amazon in past month,Electronics,2026-02-10 19:10:23,,https://m.media-amazon.com/images/I/81LnRBOsLxL._AC_UL320_.jpg,https://www.amazon.com/CUBIMANA-Flowers-Botanicals-Building-Adults/dp/B0G2LDWX5P/ref=sr_1_253?dib=eyJ2IjoiMSJ9.VRoFusI4NqgKNTPTYcQdS61RRGa2tHz-HVbtYakEf5zCaSmTqcMmp4gLx3A3J9tpKJxdIYRfIITbt1ZkRD07qjwvKiYvHp7tgMtExvYtrR6Y7pf6IEYVuRIDAPEs7EA4jB-k5saExyyxicQ1apafyb_bbtFjcE6iu-DKOHzSUL9d5wH--VnNS6nakJCdH0vVNusbkT_fI2cbi6ZC_GBBAkMaXWOxcIttOOaawMmWzUnHQUZOoAuf0_95EFxwWt0DzlDBq5G9P03GPHz4-xeYeo4BbN6GQD34qnrNqoBZPUE.BrZA4ekH4pdkeVoDH1WXyDOKEsLDe9llODZjKdASmWs&dib_tag=se&keywords=rose+flower+lego&qid=1770725422&sr=8-253,2026-02-10 19:10:51,rose flower lego
Amazon,B0DFM9J4FC,"Wooden Vase for Lego Flower Bouquet - Display Stand for Roses, Cherry Blossom, Sunflower, Tulips, Daffodils, Lotus - Gift for Flower Building Set Love",234990.0,303338.31,4.4,31016,50+ bought in past month,Electronics,2026-02-10 19:10:23,,https://m.media-amazon.com/images/I/71kmnXQ68XL._AC_UL320_.jpg,https://www.amazon.com/Wooden-Vase-Lego-Flowers-Sunflower/dp/B0DFM9J4FC/ref=sr_1_254?dib=eyJ2IjoiMSJ9.VRoFusI4NqgKNTPTYcQdS61RRGa2tHz-HVbtYakEf5zCaSmTqcMmp4gLx3A3J9tpKJxdIYRfIITbt1ZkRD07qjwvKiYvHp7tgMtExvYtrR6Y7pf6IEYVuRIDAPEs7EA4jB-k5saExyyxicQ1apafyb_bbtFjcE6iu-DKOHzSUL9d5wH--VnNS6nakJCdH0vVNusbkT_fI2cbi6ZC_GBBAkMaXWOxcIttOOaawMmWzUnHQUZOoAuf0_95EFxwWt0DzlDBq5G9P03GPHz4-xeYeo4BbN6GQD34qnrNqoBZPUE.BrZA4ekH4pdkeVoDH1WXyDOKEsLDe9llODZjKdASmWs&dib_tag=se&keywords=rose+flower+lego&qid=1770725422&sr=8-254,2026-02-10 19:10:51,rose flower lego
Amazon,B0FJ5QHS37,GUCHO,335772.0,413552.08,4.0,39175,Amazon,Electronics,2026-02-10 19:10:23,,https://m.media-amazon.com/images/I/61DeQ15JEML._AC_UL320_.jpg,https://www.amazon.com/GUCHO-Preserved-Botanical-Girlfriend-Wife-219PCS/dp/B0FJ5QHS37/ref=sr_1_255?dib=eyJ2IjoiMSJ9.VRoFusI4NqgKNTPTYcQdS61RRGa2tHz-HVbtYakEf5zCaSmTqcMmp4gLx3A3J9tpKJxdIYRfIITbt1ZkRD07qjwvKiYvHp7tgMtExvYtrR6Y7pf6IEYVuRIDAPEs7EA4jB-k5saExyyxicQ1apafyb_bbtFjcE6iu-DKOHzSUL9d5wH--VnNS6nakJCdH0vVNusbkT_fI2cbi6ZC_GBBAkMaXWOxcIttOOaawMmWzUnHQUZOoAuf0_95EFxwWt0DzlDBq5G9P03GPHz4-xeYeo4BbN6GQD34qnrNqoBZPUE.BrZA4ekH4pdkeVoDH1WXyDOKEsLDe9llODZjKdASmWs&dib_tag=se&keywords=rose+flower+lego&qid=1770725422&sr=8-255,2026-02-10 19:10:51,rose flower lego
Amazon,B0G422JJ1Z,"Magical Blooming Rose Building Set - Electric Moving Flower Building Blocks with Opening Petals, Realistic Watering Sound & LED Lights, Birthday & Val",839682.0,981863.56,3.1,2818,100+ bought in past month,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/71Oq0f3JgLL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfYXRmX25leHQ6MzAxMTI1NjA1NDE3OTAyOjowOjo&url=%2FMagical-Blooming-Rose-Building-Set%2Fdp%2FB0G422JJ1Z%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-337-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0FND5QV1Q,"Flower Lily Building Blocks Bouquet Set, DIY Floral Arrangement Kit, Artificial Flowers Creative Decor for Home, Ideal Gift for Adults & Kids 563pcs (",503742.0,573580.28,4.9,28141,Amazon,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/71gtNGoOVCL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfYXRmX25leHQ6MzAwOTg0NzUxNjY5MTAyOjowOjo&url=%2Fhhohio-Building-Arrangement-Artificial-Creative%2Fdp%2FB0FND5QV1Q%2Fref%3Dsr_1_338_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-338-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0FHGR3Y21,iATOM,503742.0,571903.28,3.6,31121,400+ bought in past month,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/71OiVeZsTJL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfYXRmX25leHQ6MzAwOTA3MTk2ODEzNTAyOjowOjo&url=%2FiATOM-Collection-Valentines-Girlfriend-Centerpiece%2Fdp%2FB0FHGR3Y21%2Fref%3Dsr_1_339_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-339-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0FY5N4SHF,Ideas Coffee Cup Rose Building Block Flower Decoration，DIY Home Decoration Kit for Adults，Compatible with Lego Flowers Home Decor Gift for Mother's Da,369366.0,469570.59,3.6,23824,Typical price:,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/71m5nIswG0L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfYXRmX25leHQ6MzAxMDkzMzY4OTExMTAyOjowOjo&url=%2FDecoration%25EF%25BC%258CDIY-Decoration-Adults%25EF%25BC%258CCompatible-Valentine-Christmas%2Fdp%2FB0FY5N4SHF%2Fref%3Dsr_1_340_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-340-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0DZSX9D6D,Peacock Building Sets Animal with Flowers Art and Light for Girls Women Adults Home Decor Collection,772494.0,932639.02,4.8,47651,Typical:,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/71+GAvj6wTL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfbXRmOjMwMDc2NjY2MDg3NzUwMjo6MDo6&url=%2FZONECYTD-Peacock-Building-Sets-Collection%2Fdp%2FB0DZSX9D6D%2Fref%3Dsr_1_342_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-342-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0G5FQR9QY,"Metallic Gold Roses Flower Bouquet Building Sets, 670Pcs Golden Roses Botanical Collection Compatible with Lego Flowers Valentines Day Gifts for Her W",503574.0,569897.85,3.3,39442,100+ bought in past month,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/81fr4Z+g2IL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfbXRmOjMwMTEzODU3MjM5NzQwMjo6MDo6&url=%2FBotanical-Collection-Compatible-Valentines-Girlfriend%2Fdp%2FB0G5FQR9QY%2Fref%3Dsr_1_344_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-344-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0DDLBZSQS,Mini Flower Bonsai Building Toy Potted Plant Blocks Artificial Particle Flower Botanical (Gesang Flower),134208.0,150440.01,3.9,49797,Amazon,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/61bK9XxS4SL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfbXRmOjMwMDQ3MTE5Mzk2NjIwMjo6MDo6&url=%2FJollcnoia-Building-Artificial-Particle-Botanical%2Fdp%2FB0DDLBZSQS%2Fref%3Dsr_1_345_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-345-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0D93JYBLW,SIENON,335772.0,384225.86,3.9,30717,Amazon,Electronics,2026-02-10 19:10:37,,https://m.media-amazon.com/images/I/713NU2VxqBL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODc2Mjc3ODEzMjExMTE0OjE3NzA3MjU0MzY6c3BfbXRmOjMwMDM1MDQ4MDIyNzAwMjo6MDo6&url=%2FSIENON-Collection-Artificial-Valentines-Anniversary%2Fdp%2FB0D93JYBLW%2Fref%3Dsr_1_346_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725436%26sr%3D8-346-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0GBWLWMSR,"Rose Rotating Everlasting Flower Building Set (866PCS) Compatible Artificial Bouquet, Elegant Home/Office Decor Accent for Tabletop Display Long-Lasti",671712.0,775693.32,4.5,36419,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/81tgoHNMMNL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9hdGZfbmV4dDozMDExNjg3NzcxNDk2MDI6OjA6Og&url=%2FBULUOBANG-Everlasting-Compatible-Artificial-Long-Lasting%2Fdp%2FB0GBWLWMSR%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0D7M5VFYK,"Flowers Music Box Building Block Kit with Light-713PCS Decoration Rotating Music Box Building Set,Botanical Collection Mother's Day, Valentine and Bir",503742.0,565325.08,4.9,8877,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/81TjuxbpgWL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9hdGZfbmV4dDozMDAzMzkxMTU4NTQ0MDI6OjA6Og&url=%2FFlowers-Music-Box-Block-Light-713PCS%2Fdp%2FB0D7M5VFYK%2Fref%3Dsr_1_434_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-434-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0F8VRBWKK,HOGOKIDS,335772.0,385689.5,3.4,12269,50+ bought in past month,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/81aTkY2AfsL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9hdGZfbmV4dDozMDEwNzQ4OTM1NzAwMDI6OjA6Og&url=%2FHOGOKIDS-Flowers-Botanical-Kalanchoe-Building%2Fdp%2FB0F8VRBWKK%2Fref%3Dsr_1_435_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-435-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0GCNBZSSP,"Wonderland Flower Building Block Sets, Ivory White Rose Flower Compatible with Lego，Home Decor Flowers for Adults, Girls, Women and Fans - Gifts for V",335772.0,411014.13,3.9,33582,New on Amazon in past month,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/61d-u3NO8jL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9hdGZfbmV4dDozMDExNjIyMDM5MTM0MDI6OjA6Og&url=%2FWonderland-Building-Compatible-Lego%25EF%25BC%258CHome-Flowers%2Fdp%2FB0GCNBZSSP%2Fref%3Dsr_1_436_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-436-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0DS2LLQYL,"Flower Bouquet Building Kit, 530 PCS Animals Bouquet Botanical Collection Mini Building Block Toy with Dust Cover,Artificial Flowers Home Office Decor",218193.0,257483.88,4.0,8035,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/71juR3TpY0L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAwNzQ1NzU5Mjg5MDAyOjowOjo&url=%2FPQKIE-Building-Botanical-Collection-Artificial%2Fdp%2FB0DS2LLQYL%2Fref%3Dsr_1_437_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-437-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0D8PKWPDD,Rose Flower Bouquet Building Set: Artificial Flowers Botanical Collection Blocks Kit for Women Girls Wife Adults Home Decor Thanksgiving Christmas Mot,234990.0,285501.86,4.9,14311,List:,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/71ct5UTxyDL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAxMDUxNDQxODMwOTAyOjowOjo&url=%2FEWED-Building-Thanksgiving-Christmas-Valentines%2Fdp%2FB0D8PKWPDD%2Fref%3Dsr_1_438_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-438-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0D2Y46C5P,"Lily Bloom Home Bouquets Dust Cover Set Building Toy Creative Assembly Bonsai Tree, Ideal for Valentine's Anniversaries Birthday",234990.0,269787.81,3.5,28534,100+ bought in past month,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/61e2EkBePlL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAwNTkxNzA0NjM2ODAyOjowOjo&url=%2FJollcnoia-Bouquets-Building-Valentines-Anniversaries%2Fdp%2FB0D2Y46C5P%2Fref%3Dsr_1_439_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-439-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0DG62DM3V,Flower Building Set for Adults Flower Bouquet Botanical Collection Unique Home Décor or Office Décor Great Gift for Her and Him (VASE NOT Included),602676.0,730045.97,3.5,40579,200+ bought in past month,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/71JbAsxXmLL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAwOTQ5OTI4NTgwNjAyOjowOjo&url=%2FBuilding-Compatible-Botanical-Collection-Included%2Fdp%2FB0DG62DM3V%2Fref%3Dsr_1_440_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-440-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0D2VL7FRC,"Flower Bouquet Building Set - Botanical Collection for Adults & Girls Ages 7+, Romantic Gift for Mother's Day, Valentine's Day, Women's Day",335772.0,378817.49,3.7,36315,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/71oKBUw5W9L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAwMTgwOTA2NTU3NzAyOjowOjo&url=%2FBuilding-Botanical-Collection-Romantic-Valentines%2Fdp%2FB0D2VL7FRC%2Fref%3Dsr_1_441_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-441-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0FY4VH8BB,"Pink Rose Bouquet Building Set, Compatible with Lego Flowers for Adults - Botanical Collection Gift for Valentines - Artificial Home Retro Decor",352569.0,393463.32,4.5,17922,100+ bought in past month,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/71pwYf+T7HL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAxMDk1NjU0OTI4MTAyOjowOjo&url=%2FBouquet-Building-Compatible-Flowers-Adults%2Fdp%2FB0FY4VH8BB%2Fref%3Dsr_1_442_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-442-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0FP5PT36R,WISEPLAY,417741.0,467789.28,3.4,4860,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/81YeDezkpML._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAxMDk1MTQ1MDEyMzAyOjowOjo&url=%2FWISEPLAY-Rose-Bouquet-Flower-Building%2Fdp%2FB0FP5PT36R%2Fref%3Dsr_1_443_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-443-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,B0DDL9RLWG,Hydrangea Mini Flower Bonsai Building Toy Potted Plant Blocks Artificial Particle Flower Botanical,134208.0,167741.91,4.1,40923,Amazon,Electronics,2026-02-10 19:10:51,,https://m.media-amazon.com/images/I/612dBuAvfrL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MDY5NDQ2MzIzMzcwOTU6MTc3MDcyNTQ1MDpzcF9tdGY6MzAwNDcxMTg2ODk2NzAyOjowOjo&url=%2FJollcnoia-Hydrangea-Building-Artificial-Botanical%2Fdp%2FB0DDL9RLWG%2Fref%3Dsr_1_444_sspa%3Fkeywords%3Drose%2Bflower%2Blego%26qid%3D1770725450%26sr%3D8-444-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2026-02-10 19:10:51,rose flower lego
Amazon,AMZ_ROS_001_0008,rose flower lego Amazon Product 1-8,1831.0,2058.28,4.5,12728,Amazon Store,Clothing,2026-02-10 19:11:03,rose flower lego,,,,
Amazon,AMZ_ROS_001_0009,rose flower lego Amazon Product 1-9,598.0,770.95,3.3,47644,Amazon Store,Electronics,2026-02-10 19:11:03,rose flower lego,,,,
Amazon,AMZ_ROS_001_0010,rose flower lego Amazon Product 1-10,1062.0,1360.63,4.1,42207,Amazon Store,Clothing,2026-02-10 19:11:03,rose flower lego,,,,
Amazon,AMZ_ROS_001_0011,rose flower lego Amazon Product 1-11,1593.0,1817.84,4.3,25463,Amazon Store,Books,2026-02-10 19:11:03,rose flower lego,,,,
Amazon,AMZ_ROS_002_0010,rose flower lego Amazon Product 2-10,1893.0,2129.86,4.7,2613,Amazon Store,Home,2026-02-10 19:11:06,rose flower lego,,,,
Amazon,AMZ_ROS_002_0011,rose flower lego Amazon Product 2-11,300.0,353.66,4.5,31951,Amazon Store,Sports,2026-02-10 19:11:06,rose flower lego,,,,
Amazon,AMZ_ROS_004_0011,rose flower lego Amazon Product 4-11,733.0,907.3,3.7,27551,Amazon Store,Clothing,2026-02-10 19:11:12,rose flower lego,,,,
Amazon,AMZ_ROS_005_0008,rose flower lego Amazon Product 5-8,1304.0,1693.83,4.1,36440,Amazon Store,Books,2026-02-10 19:11:15,rose flower lego,,,,
Amazon,AMZ_ROS_006_0008,rose flower lego Amazon Product 6-8,451.0,560.51,4.7,34906,Amazon Store,Home,2026-02-10 19:11:18,rose flower lego,,,,
Amazon,AMZ_ROS_006_0009,rose flower lego Amazon Product 6-9,771.0,920.96,3.6,18668,Amazon Store,Books,2026-02-10 19:11:18,rose flower lego,,,,
Amazon,AMZ_ROS_009_0010,rose flower lego Amazon Product 9-10,328.0,376.86,3.5,28018,Amazon Store,Sports,2026-02-10 19:11:27,rose flower lego,,,,
Amazon,AMZ_ROS_009_0011,rose flower lego Amazon Product 9-11,1111.0,1372.84,4.7,47698,Amazon Store,Clothing,2026-02-10 19:11:27,rose flower lego,,,,
Amazon,AMZ_ROS_010_0009,rose flower lego Amazon Product 10-9,200.0,234.38,4.7,28002,Amazon Store,Electronics,2026-02-10 19:11:30,rose flower lego,,,,
Amazon,AMZ_ROS_010_0010,rose flower lego Amazon Product 10-10,949.0,1215.72,4.1,31669,Amazon Store,Books,2026-02-10 19:11:30,rose flower lego,,,,
Amazon,AMZ_ROS_010_0011,rose flower lego Amazon Product 10-11,1689.0,2013.98,4.7,13344,Amazon Store,Home,2026-02-10 19:11:30,rose flower lego,,,,
Amazon,AMZ_FLO_001_0008,flower vase Amazon Product 1-8,416.0,517.28,4.3,13079,Amazon Store,Books,2026-02-10 19:30:57,flower vase,,,,
Amazon,AMZ_FLO_001_0009,flower vase Amazon Product 1-9,1788.0,2101.02,3.7,18418,Amazon Store,Sports,2026-02-10 19:30:57,flower vase,,,,
Amazon,AMZ_FLO_001_0010,flower vase Amazon Product 1-10,603.0,733.7,4.9,23997,Amazon Store,Books,2026-02-10 19:30:57,flower vase,,,,
Amazon,AMZ_FLO_008_0011,flower vase Amazon Product 8-11,1790.0,2140.85,4.7,39723,Amazon Store,Books,2026-02-10 19:31:18,flower vase,,,,
Amazon,AMZ_FLO_009_0008,flower vase Amazon Product 9-8,1454.0,1808.7,4.3,2847,Amazon Store,Clothing,2026-02-10 19:31:21,flower vase,,,,
Amazon,AMZ_FLO_009_0009,flower vase Amazon Product 9-9,1129.0,1416.3,3.1,7322,Amazon Store,Electronics,2026-02-10 19:31:21,flower vase,,,,
Amazon,AMZ_FLO_001_0000,flower vase Amazon Product 1-0,1294.0,1622.99,3.5,16935,Amazon Store,Books,2026-02-10 19:39:15,flower vase,,,,
Amazon,AMZ_FLO_001_0001,flower vase Amazon Product 1-1,1302.0,1659.68,4.8,759,Amazon Store,Sports,2026-02-10 19:39:15,flower vase,,,,
