id,platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,details,image_url,crawled_at,last_updated,detail_url,data_source,source_keyword,is_fallback,crawl_timestamp,search_keyword,pages_crawled
1818.0,Amazon,B0C6FKGTBQ,Gretsch G2655T Streamliner Center Block Jr. Double-Cut Electric Guitar - Brandywine,0.0,0.0,4.8,35784,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71hrHDVx01L._AC_UL320_.jpg,2026-02-02 18:49:45,2026-02-06 18:24:56,,,,,,,
1819.0,Amazon,B0G7LWX2VH,"Fender Loog Stratocaster 3-String Electric Guitar for Kids, Beginner Guitar, Includes Chord Flash Cards, Learning App, Educational Booklet, Picks, and",292.0,326.16,4.8,12256,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61lr1A72FvL._AC_UL320_.jpg,2026-02-02 18:49:45,2026-02-06 18:24:56,,,,,,,
1820.0,Amazon,B0CN1LTZ9P,Gretsch Jim Dandy Deltoluxe Dreadnought Acoustic-electric Guitar - Black,0.0,0.0,3.4,44577,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51KSq46clML._AC_UL320_.jpg,2026-02-02 18:49:45,2026-02-06 18:24:56,,,,,,,
1821.0,Amazon,B0FPGFMBQB,"Washburn G12FCE Comfort Series Grand Auditorium Cutaway Acoustic Electric Guitar, Sunburst",0.0,0.0,4.4,31320,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71aK2GlDEVL._AC_UL320_.jpg,2026-02-02 18:49:45,2026-02-06 18:24:56,,,,,,,
1822.0,Amazon,B07N2YJ98L,"Fender American Acoustasonic Telecaster Acoustic Electric Guitar, with 2-Year Warranty, Black, Ebony Fingerboard, with Gig Bag",0.0,0.0,4.1,17192,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/41LanGtKRHL._AC_UL320_.jpg,2026-02-02 18:49:45,2026-02-06 18:24:56,,,,,,,
1823.0,Amazon,B0DS3WYKDF,Ibanez AE160 Acoustic-electric Guitar - Vintage Mahogany Sunburst,0.0,0.0,3.9,48381,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71BQWxepmjL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1824.0,Amazon,B0849YR8KN,Ibanez AEG50N Acoustic-Electric Guitar - Black High Gloss,0.0,0.0,4.2,46046,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51kvcfti8rL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1825.0,Amazon,B074VZ12MJ,Washburn Comfort G25SCE Grand Auditorium Cutaway Acoustic Electric Guitar (WCG25SCE-O),0.0,0.0,3.6,4371,Shop products from small business brands sold in A,Electronics,{},https://m.media-amazon.com/images/I/41N94vHzGzL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1826.0,Amazon,B0D95RVB7D,"Fesley 39"" Electric Guitar Camouflage+ 10 W Mini Guitar Amp",0.0,0.0,3.8,38971,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71nuOeL6S8L._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1827.0,Amazon,B091DB3VRM,"Ibanez AEG220 Okoume Acoustic-Electric Guitar, Natural Low Gloss",0.0,0.0,4.9,5046,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51NiSuE1N8L._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1828.0,Amazon,B078WYGGHS,"Yamaha APX600 NA Thin Body Acoustic-Electric Guitar, Natural",0.0,0.0,3.9,9831,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71fwvQ4xKCL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1829.0,Amazon,B08WYCMWNJ,Ibanez Altstar ALT20 Acoustic-Electric Guitar - Weathered Black,0.0,0.0,4.6,47915,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51-AxWVJDsL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1830.0,Amazon,B083Z64ZS5,Ibanez AEG50 Acoustic-Electric Guitar - Dark Honey Burst High Gloss,0.0,0.0,3.5,14957,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/613FdiNeTuL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1831.0,Amazon,B09PHVSHG6,Ibanez AAD50CE Advanced Acoustic-electric Guitar - Natural,0.0,0.0,4.8,29479,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61DvwozTiKL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1832.0,Amazon,B07FYWPVC4,"Fender CD-140SCE 12-String Dreadnought Cutaway Acoustic Electric Guitar with 2-Year Warranty, Fishman Pickup and Preamp System, Natural, with Case",0.0,0.0,3.6,31124,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/617UThVXmdL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1833.0,Amazon,B0DW99TJVK,"Donner DMT-66 39 Inch Full Size Electric Guitar for Beginner with Bag, Purplish Black and Donner Mini Guitar Amp Small Electric Guitar Amplifier 5W Po",0.0,0.0,3.8,49137,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51kfDFxganL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1834.0,Amazon,B09GLCCJTN,Washburn EA55G-A Festival Series Cutaway Mini Jumbo Acoustic/Electric Guitar. Koa Burst,0.0,0.0,3.3,23235,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71OJwrDWfuL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1835.0,Amazon,B0D6GD7T56,Donner 39 Inch Left-Handed Electric Guitar-Giant Metal Distortion Pedal,0.0,0.0,3.2,4960,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71jCU4f2pYL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1836.0,Amazon,B01BPK7PGU,"Yamaha APXT2EW 3/4-Size Acoustic-Electric Guitar with Gig Bag, Figured Natural",0.0,0.0,4.5,21917,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71Q7bittznL._AC_UL320_.jpg,2026-02-02 18:49:47,2026-02-06 18:24:56,,,,,,,
1837.0,Amazon,B004PJICP2,"Dean EQA Exotica Quilt Ash Acoustic-Electric Guitar, Gloss Natural",0.0,0.0,4.7,5977,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71wx6K615lL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1838.0,Amazon,B01DW6A6CK,"Yamaha FGX820C Solid Top Cutaway Acoustic-Electric Guitar, Natural",0.0,0.0,4.4,43229,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61X2PrME9kL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1839.0,Amazon,B01BI339QO,"Gretsch G6122T-62GE Vintage Select Country Gentleman - Walnut Stain, Bigsby",0.0,0.0,3.8,47287,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61SBynAL4pL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1840.0,Amazon,B0CVRVMGPV,"Positive Grid Spark Link Wireless Guitar System for Electric, Acoustic, Bass & More",151.0,189.23,4.6,37241,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61nF5Y8tilL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1841.0,Amazon,B00DV9HENS,"Orange Crush 12 12W 6"" Guitar Amplifier and Speaker Combo, Orange",151.0,194.87,4.3,34763,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/91mwLFZ0HwL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1842.0,Amazon,B08PPR137P,Ibanez PCBE14MH Acoustic-electric Bass - Weathered Black,0.0,0.0,4.8,16766,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/718KE14gzTL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1843.0,Amazon,B0CBCZMHPP,"Newporter Player, Walnut Fingerboard, White Pickguard, Surf Green",0.0,0.0,4.3,46106,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61JPfe7m78L._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1844.0,Amazon,B01CXCH3S4,Electric Guitar: Gear - A Complete Beginner's Guide To Understanding Guitar Effects And The Gear Used For Electric Guitar Playing & How To Master Your,3.0,3.87,4.7,22935,Print List Price:,Electronics,{},https://m.media-amazon.com/images/I/910IN38BqcL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1845.0,Amazon,B088FXFBNZ,"Fender Redondo Player Acoustic Guitar, with 2-Year Warranty, Natural, Walnut Fingerboard",0.0,0.0,4.8,19367,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/619ZbqF8dsL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1846.0,Amazon,B0CBD3CKJP,"Redondo Player, Walnut Fingerboard, White Pickguard, Candy Apple Red",0.0,0.0,4.2,46483,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61H8boDJXYL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1847.0,Amazon,B00B28HDH2,"Fender Acoustasonic Guitar Amp for Acoustic Guitar, 15 Watts, with 2-Year Warranty 6 Inch Speaker, Dual Front-Panel inputs, 11.5Hx11.19Wx7.13D Inches,",201.0,248.35,4.2,8228,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81a5eeU795L._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1848.0,Amazon,B074MKYKP6,Fender Frontman 10G Guitar Combo Amplifier - Black Bundle with Cable and Austin Bazaar Exclusive 12-Pack Picks,152.0,173.42,3.8,17456,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81ofIMyhoNL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1849.0,Amazon,B00SG3Q6T2,"Orange Crush 20 20W 8"" 2-Channel Guitar Amplifier and Speaker Combo, Orange",227.0,293.95,4.4,31862,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/91Bmx1Gu6cL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1850.0,Amazon,B0FS7CBLBD,"Positive Grid Spark NEO Core Wired Smart Guitar Headphone Amp with Custom Audio Drivers, Noise-Isolation, Bluetooth Streaming & Smart App with AI Feat",202.0,256.7,3.7,21568,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71zTLxiCuvL._AC_UL320_.jpg,2026-02-02 18:49:50,2026-02-06 18:24:56,,,,,,,
1856.0,Amazon,B08DR4Q584,"Electric Acoustic Guitar 3/4 Size - 36 Inch Acoustic Electric Guitar Cutaway Acustica Guitarra Bundle for Beginners and Students, Spruce Top, Guitarra",190.0,233.36,4.3,24655,List:,Electronics,{},https://m.media-amazon.com/images/I/71eCqDKkpEL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1857.0,Amazon,B0D2LNH3VF,"Fender Player II Stratocaster, Rosewood Fingerboard, Coral Red",0.0,0.0,4.0,24980,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61z4N2CFAeL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1858.0,Amazon,B076GLYS7N,Guitar TAB Beethoven Violin Concerto On Electric Guitar: Violic Guitar Play the Famouse Violin Concerto On Electric Guitar (Japanese Edition),37.0,42.87,4.9,24128,Japanese Edition,Electronics,{},https://m.media-amazon.com/images/I/61pkyRM6J3L._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1859.0,Amazon,B0065KP702,"Boss DS-1 Distortion Bundle with Gearlux Power Supply, Instrument Cable, Patch Cable, Picks, and Austin Bazaar Polishing Cloth",114.0,129.54,4.1,21402,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71uUCYAWhOL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1860.0,Amazon,B08FQQBNCZ,"Stagg 6 String Solid-Body Electric Guitar, Right, Black, 3/4 (SES-30 BK",0.0,0.0,4.6,31983,Shop products from small business brands sold in A,Electronics,{},https://m.media-amazon.com/images/I/51Guyb-N2RL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1861.0,Amazon,B09ZXDCNLJ,"BOB WEIR & ROBERT HUNTER SIGNED AUTOGRAPH TELECASTER ELECTRIC GUITAR W/ PSA DNA AUTHENTICATION - DEAD FOUNDING MEMBERS W/ JERRY GARCIA, BILL KREUTZMAN",19084.0,24470.35,3.2,20935,Amazon,Electronics,{},https://m.media-amazon.com/images/I/519sWlDKokL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1862.0,Amazon,B01MQWEF3B,"EMG Super 77 Retro Active Electric Guitar Humbucker Pickup Set, Zebra",265.0,313.08,3.2,29067,More Buying Choices,Electronics,{},https://m.media-amazon.com/images/I/714+dnd8vpL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1863.0,Amazon,1957835060,The Best Guitar Book for Beginners: Electric Guitar 1: How to Play Your Favorite Songs and Guitar Solos Right Now,46.0,56.83,4.0,2005,List:,Electronics,{},https://m.media-amazon.com/images/I/61+iDclExnL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1864.0,Amazon,B003AYKJK4,Fender Gretsch Synchro-Sonic Chrome Adjustable Bridge with Base Electric Guitar Bridge,0.0,0.0,3.1,24481,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61Zqy3C-I5L._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1865.0,Amazon,B0DQ89SSXF,"Leo Jaymz 15W Portable Electric Guitar Amp with BT, Rechargeable Battery, Built-in Effects Reverb, Overdrive, EQ, Woodgrain Finish, and 6.35mm Headpho",115.0,129.5,3.8,24983,Amazon,Electronics,{},https://m.media-amazon.com/images/I/91p4DSM2FVL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1866.0,Amazon,B00I5R1URW,Gretsch G5022CWFE Rancher Falcon Jumbo Cutaway Acoustic-Electric Guitar - White,0.0,0.0,4.3,23696,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71xPtigAbSL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1867.0,Amazon,B074KGZ9Z7,"Fender FCT-2 Professional Multi-Instrument Clip-On Tuner for Guitar, Bass, Ukulele, and Violin",30.0,36.6,3.8,8948,7K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61NgfOpbBCL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1868.0,Amazon,B0D93WH36P,"Donner Electric Guitar Amp 20W, DEA-20 Guitar Amplifier with Reverb Effects, Practice Amp with Convenient Clean&Overdrive Switch for Portable",101.0,127.53,3.2,33423,List Price:,Electronics,{},https://m.media-amazon.com/images/I/91dgdJMY3hL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1869.0,Amazon,B0012E0U7Q,"Gator Cases Deluxe Wood Case for Standard Electric Guitars, Fits Fender Stratocaster/Telecaster, Tweed (GW-ELECTRIC-TW)",0.0,0.0,4.3,12998,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71K6UDaeSfL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1870.0,Amazon,B0CLVSK84T,Ibanez Talman Bass Standard 5-string - Cosmic Blue Starburst,0.0,0.0,3.9,5221,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71lkzMEageL._AC_UL320_.jpg,2026-02-02 18:50:01,2026-02-06 18:24:56,,,,,,,
1871.0,Amazon,B0DDXWRK7R,"MOOER Ocean Machine II Premium Dual Delay, Reverb and Looper Pedal Professional Ambient Pedal for Multiple Instruments, Guitar, Bass, Keyboards",380.0,451.9,3.0,29566,Amazon,Electronics,{},https://m.media-amazon.com/images/I/710SDrnghjL._AC_UL320_.jpg,2026-02-02 18:50:03,2026-02-06 18:24:56,,,,,,,
1872.0,Amazon,B0F942N9R7,"Natasha Carbon Fiber Acoustic Guitar, Cosmic Black",254.0,316.62,4.1,11344,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61DyWgg9KsL._AC_UL320_.jpg,2026-02-02 18:50:06,2026-02-06 18:24:56,,,,,,,
1873.0,Amazon,UNKNOWN_3222,Need help?,0.0,0.0,5.0,7770,Amazon,Electronics,{},,2026-02-02 18:50:09,2026-02-02 18:51:17,,,,,,,
1874.0,Amazon,B09JXXMDYB,HyVibe Installation Kit for Acoustic Guitar (Requires Professional Installation) (HyV/H1),0.0,0.0,4.2,34004,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61ebfOa4PVL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1875.0,Amazon,B0BHQS8D1R,GTRS W800 Professional Electric Guitar Kit with Intelligent Process System Guitar Simulations Effects Drum Looper Metronome Support App Control for Re,1016.0,1214.79,4.6,19399,Amazon,Electronics,{},https://m.media-amazon.com/images/I/51LIdCmlA-L._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1876.0,Amazon,B0FV37T665,"AKLOT Strayloom 12-String Electric Guitar: Humbucker Pickups, Okoume Neck, Jatoba Fingerboard, Fully Adjustable Hybrid Bridge, Electric Guitar Kit wit",381.0,429.15,3.2,9305,New on Amazon in past month,Electronics,{},https://m.media-amazon.com/images/I/71jFzieFSbL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1877.0,Amazon,B0CYKXSBQ3,"AeroBand Guitar Smart Guitar With Silicone Strings, Travel Silent Guitar With Detachable Fretboard, Headphone Jack, Built-in Speaker and Drum system,",520.0,649.24,4.9,28433,Amazon,Electronics,{},https://m.media-amazon.com/images/I/613h1DwCg+L._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1878.0,Amazon,B0F7L84DX9,"Leo Jaymz Electric Guitar, 6-String, Maple Neck, Headless Design, Right-Handed (Transparent Green​ - Flame)",216.0,260.01,3.2,7821,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61wCxQZSHcL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1879.0,Amazon,B0FTNNHZKS,"Kids Music Electric Guitar Multi-Functional with Light, DJ Turntable for an Immersive Playing Experience. Toy Guitar for Toddler Ages 3-5 4-6 5-7,a Ki",0.0,0.0,3.3,4799,Amazon,Electronics,{},https://m.media-amazon.com/images/I/710HsAnKyxL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1880.0,Amazon,B0DLGBGPT4,"AeroBand Guitar Smart Guitar With Silicone Strings, Travel Silent Guitar With Detachable Fretboard, Headphone Jack, Built-in Speaker and Drum system,",571.0,667.85,4.4,46336,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61mNlALpbFL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1881.0,Amazon,B01AW87Y7Q,Axe Heaven KH-291 Kirk Hammet Mummy Mini Guitar,50.0,59.1,4.6,2555,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71TGJuUsOtL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1882.0,Amazon,B0FVVNRQGJ,"Lap Steel Guitar, Slide Steel Guitar Electric, 6 Strings Slotted Head Stock Guitars with Gig Bag & Slide Bar (Sunburst Color)",241.0,277.17,4.6,28033,List Price:,Electronics,{},https://m.media-amazon.com/images/I/71vKdcyuHaL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1883.0,Amazon,B0FPFN6W69,electric guitars green color 36'' short scale 3/4 size mini guitars all people suitable for practice play travel music show and party solid phoenix bo,114.0,131.17,3.5,37358,Amazon,Electronics,{},https://m.media-amazon.com/images/I/510R2h3n0vL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1884.0,Amazon,B0DT4WLLSY,EG-1 Mod-X Electric Hybrid Travel Guitar w/Deluxe Gig Bag,636.0,720.61,3.4,48256,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71rrpv+H-TL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1885.0,Amazon,B0G6L4CZGY,Jamstik Core MIDI Guitar (Midnight Black),889.0,1085.57,4.7,13417,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61pu3ploeCL._AC_UL320_.jpg,2026-02-02 18:50:11,2026-02-06 18:24:56,,,,,,,
1896.0,JD.com,UNKNOWN_6713,华为耳机型号5,0.0,0.0,0.0,0,,General,{},,2026-02-02 18:51:18,2026-02-02 18:51:17,,,,,,,
2248.0,Amazon,UNKNOWN_1434,Need help?,0.0,0.0,5.0,7770,Amazon,Electronics,{},,2026-02-02 18:50:09,2026-02-02 18:51:18,,,,,,,
2602.0,Amazon,UNKNOWN_149,Need help?,0.0,0.0,5.0,7770,Amazon,Electronics,{},,2026-02-02 19:50:09,2026-02-06 18:24:54,,,,,,,
2630.0,Amazon,AMZ_SAMPLE_1_5,Samsung Amazon Model 6,1357.12,1293.25,3.8,16201,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-02-06 18:23:31,2026-02-06 18:24:56,,,,,,,
2631.0,Amazon,AMZ_SAMPLE_1_6,Samsung Amazon Model 7,1440.81,1222.06,3.5,1106,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-02-06 18:23:31,2026-02-06 18:24:56,,,,,,,
2632.0,Amazon,AMZ_SAMPLE_1_7,Apple Amazon Model 8,142.49,431.7,4.1,43295,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-02-06 18:23:31,2026-02-06 18:24:56,,,,,,,
2633.0,Amazon,B01MCTAN0E,"Korean Spoon,Stainless Steel Long Handle Soup Spoons,Long Tablespoon,Coffee Spoon,Silver,Pack of 5 (8.7x1.6 inches)",16.0,19.41,4.0,1932,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71YCQmTBLQL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2634.0,Amazon,B0CDWBXLJH,"Square Head Spoons, Korean style Square Sugar Spoon,Thick Heavy Stainless Steel Soup Spoons Table Spoons Flat Square Spoon,7 Inch,Set of 4.",17.0,20.0,4.0,15598,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61doLbg9LbL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2635.0,Amazon,B0CBW2C9QW,"Classic Plastic Teaspoons (50 Count) - Durable White Plastic Spoons Heavy Duty, Premium Disposable Spoons for Weddings, Dinners, Everyday Flatware & P",3.0,3.75,3.7,18889,1K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/512pHvVOfvL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2636.0,Amazon,B00L9WK26A,OXO Good Grips 4 Piece Stainless Steel Measuring Spoons with Magnetic Snaps,0.0,0.0,3.9,8920,2K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/51MjT-IiLwL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2637.0,Amazon,B008H2JLP8,OXO Good Grips 3-Piece Wooden Spoon Set,0.0,0.0,4.4,20082,1K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81PC9xL-UYL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2638.0,Amazon,B0DP9HY3XN,"JOLLY CHEF 300 Count Clear Plastic Teaspoons Heavy Duty, 6.54"" Heat Resistant Solid and Durable Plastic Teaspoons Disposable, Disposable Bulk Cutlery",21.0,23.9,3.6,20446,300+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71Qw3XmHo8L._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2639.0,Amazon,B002XG5504,"Winco 18/0 Stainless Steel Dinner Spoons, Set of 12, Windsor pattern,Silver",12.0,14.41,3.7,42429,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/31AmccDM0jL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2640.0,Amazon,B0DDG3LMWR,"100-Pack Clear Plastic Spoons Disposable BPA-Free Heat Resistant Utensils for Catering & Events -Spoons Heavy Duty Bulk,plastic disposable for Party S",9.0,10.67,3.6,23598,1K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61xBEwzspaL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2641.0,Amazon,B082NMFZNF,"AOOSY Soup Spoons,Stainless Steel Korean Spoons Asian Soup Spoon, 6.3 Inches Heavy Duty Thick Short Handle Stainless Steel Ramen Spoon for Soup Cereal",10.0,12.62,4.3,9696,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/712zIHN0VmL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2642.0,Amazon,B018VFUKXM,"AOOSY Long Handle Spoon, Coffee Stirrers, 9-inch Ice Tea Spoon,Premium 18/10 Stainless Steel Iced Teaspoon for Mothers Milks Tea Mixing Cocktail Stirr",10.0,11.32,3.1,41568,800+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/51Ukrlvg-8L._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2643.0,Amazon,B07TTZGWYH,"Hiware 8-Piece 9-Inch Long Handle Iced Tea Spoon, Coffee Spoon, Ice Cream Spoons, Stainless Steel Cocktail Stirring Spoons",12.0,14.11,4.8,47746,600+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61uIrkjWTqL._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2644.0,Amazon,B01K44NPHG,"Zebra Thai Chinese Asian Stainless Steel Rice Soup Spoon (12 Pack), Silver",14.0,17.91,4.0,48962,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71U8MPRcR2L._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
2645.0,Amazon,B09BW18F9Z,OXO Steel Cooking Spoon,0.0,0.0,4.1,29150,500+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/41jQ8bHD27L._AC_UL320_.jpg,2026-02-06 18:23:33,2026-02-06 18:24:56,,,,,,,
