platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,crawled_at,source_keyword,details,image_url,detail_url,crawl_timestamp,search_keyword
JD.com,JD_FLO_007_0002,flower vase JD商品 7-2,3390,4265.18,4.3,73390,JD自营,图书,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_007_0003,flower vase JD商品 7-3,4810,5542.45,3.5,89867,JD自营,运动户外,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_007_0004,flower vase JD商品 7-4,4082,4780.21,4.0,38415,授权专卖店,服装,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_007_0005,flower vase JD商品 7-5,2674,3015.49,4.8,20119,JD自营,运动户外,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_007_0006,flower vase JD商品 7-6,3808,4557.98,3.8,18545,授权专卖店,运动户外,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_007_0007,flower vase JD商品 7-7,3458,4455.72,4.7,95442,品牌旗舰店,家居,2026-02-10 19:40:18,flower vase,,,,,
JD.com,JD_FLO_008_0000,flower vase JD商品 8-0,4662,5902.44,3.8,66849,JD自营,电子产品,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0001,flower vase JD商品 8-1,3533,4101.16,4.0,99429,品牌旗舰店,电子产品,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0002,flower vase JD商品 8-2,3802,4481.56,4.2,27416,授权专卖店,电子产品,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0003,flower vase JD商品 8-3,4179,5198.71,4.2,32399,JD自营,家居,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0004,flower vase JD商品 8-4,1426,1650.56,3.9,71217,品牌旗舰店,服装,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0005,flower vase JD商品 8-5,2849,3578.89,3.7,29458,JD自营,服装,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0006,flower vase JD商品 8-6,892,1005.87,3.5,70440,授权专卖店,运动户外,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0007,flower vase JD商品 8-7,2791,3341.79,3.7,58398,JD自营,家居,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0008,flower vase JD商品 8-8,4595,5378.63,4.0,35969,品牌旗舰店,电子产品,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_008_0009,flower vase JD商品 8-9,4954,6064.31,4.3,18404,品牌旗舰店,服装,2026-02-10 19:40:23,flower vase,,,,,
JD.com,JD_FLO_009_0000,flower vase JD商品 9-0,2150,2753.34,5.0,55563,品牌旗舰店,服装,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0001,flower vase JD商品 9-1,2217,2524.85,3.9,89967,品牌旗舰店,图书,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0002,flower vase JD商品 9-2,801,972.05,3.7,23908,品牌旗舰店,家居,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0003,flower vase JD商品 9-3,2050,2547.51,4.1,92246,JD自营,服装,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0004,flower vase JD商品 9-4,1256,1477.06,4.4,33210,授权专卖店,家居,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0005,flower vase JD商品 9-5,3664,4061.63,3.8,44844,JD自营,运动户外,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0006,flower vase JD商品 9-6,2104,2537.79,4.3,9436,JD自营,运动户外,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_009_0007,flower vase JD商品 9-7,554,620.71,4.9,3294,JD自营,运动户外,2026-02-10 19:40:28,flower vase,,,,,
JD.com,JD_FLO_010_0000,flower vase JD商品 10-0,2329,2944.14,4.9,54749,品牌旗舰店,电子产品,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0001,flower vase JD商品 10-1,3716,4205.79,4.7,81052,JD自营,图书,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0002,flower vase JD商品 10-2,2852,3605.83,3.6,39165,JD自营,运动户外,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0003,flower vase JD商品 10-3,2869,3507.36,4.2,93285,JD自营,运动户外,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0004,flower vase JD商品 10-4,598,738.47,4.8,56381,品牌旗舰店,服装,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0005,flower vase JD商品 10-5,668,739.07,4.4,67262,品牌旗舰店,图书,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0006,flower vase JD商品 10-6,3217,3863.64,4.2,50598,品牌旗舰店,电子产品,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_FLO_010_0007,flower vase JD商品 10-7,1707,1885.35,5.0,99898,JD自营,服装,2026-02-10 19:40:33,flower vase,,,,,
JD.com,JD_MET_003_0009,metal table JD商品 3-9,1074,1268.24,4.8,83494,品牌旗舰店,家居,2026-02-10 19:42:40,metal table,,,,,
JD.com,JD_MET_005_0009,metal table JD商品 5-9,2223,2459.78,4.0,3009,品牌旗舰店,电子产品,2026-02-10 19:42:50,metal table,,,,,
JD.com,JD_MET_007_0008,metal table JD商品 7-8,4022,4657.27,4.4,81025,品牌旗舰店,家居,2026-02-10 19:43:00,metal table,,,,,
JD.com,JD_MET_007_0009,metal table JD商品 7-9,2138,2413.74,3.8,76813,品牌旗舰店,图书,2026-02-10 19:43:00,metal table,,,,,
JD.com,JD_MET_008_0006,metal table JD商品 8-6,3562,4538.61,4.5,21649,JD自营,服装,2026-02-10 19:43:05,metal table,,,,,
JD.com,JD_MET_008_0007,metal table JD商品 8-7,507,559.75,4.2,61308,品牌旗舰店,家居,2026-02-10 19:43:05,metal table,,,,,
JD.com,JD_MET_008_0008,metal table JD商品 8-8,2032,2335.41,4.8,33649,JD自营,图书,2026-02-10 19:43:05,metal table,,,,,
JD.com,JD_MET_008_0009,metal table JD商品 8-9,2178,2606.81,4.9,72721,JD自营,运动户外,2026-02-10 19:43:05,metal table,,,,,
JD.com,JD_MET_001_0000,metal table JD商品 1-0,2983,3287.62,4.8,72123,JD自营,电子产品,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_001_0001,metal table JD商品 1-1,4634,5213.03,4.6,38538,授权专卖店,服装,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_001_0002,metal table JD商品 1-2,2721,3408.71,4.5,25508,品牌旗舰店,运动户外,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_001_0003,metal table JD商品 1-3,874,1099.44,4.6,85323,品牌旗舰店,图书,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_001_0004,metal table JD商品 1-4,3167,4009.72,3.5,16637,授权专卖店,运动户外,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_001_0005,metal table JD商品 1-5,4402,5223.01,3.6,72305,JD自营,运动户外,2026-02-10 19:43:33,metal table,,,,,
JD.com,JD_MET_002_0000,metal table JD商品 2-0,2110,2644.66,4.7,91112,品牌旗舰店,运动户外,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0001,metal table JD商品 2-1,3537,3973.68,4.6,35330,品牌旗舰店,家居,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0002,metal table JD商品 2-2,4521,5362.06,4.7,6002,品牌旗舰店,电子产品,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0003,metal table JD商品 2-3,635,782.47,4.9,34720,JD自营,家居,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0004,metal table JD商品 2-4,515,571.08,4.4,2082,品牌旗舰店,运动户外,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0005,metal table JD商品 2-5,1592,1906.41,4.4,65497,授权专卖店,服装,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0006,metal table JD商品 2-6,850,1035.01,3.7,58917,品牌旗舰店,电子产品,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_002_0007,metal table JD商品 2-7,4123,5258.54,4.0,77808,JD自营,服装,2026-02-10 19:43:38,metal table,,,,,
JD.com,JD_MET_003_0000,metal table JD商品 3-0,1138,1277.26,4.6,92870,JD自营,服装,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0001,metal table JD商品 3-1,2783,3069.03,4.6,11683,JD自营,运动户外,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0002,metal table JD商品 3-2,2548,3224.9,4.5,52697,品牌旗舰店,电子产品,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0003,metal table JD商品 3-3,2294,2914.46,4.3,91749,授权专卖店,图书,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0004,metal table JD商品 3-4,2087,2399.93,4.1,22455,JD自营,电子产品,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0005,metal table JD商品 3-5,1884,2436.9,4.9,1726,授权专卖店,图书,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0006,metal table JD商品 3-6,2873,3578.12,4.5,17619,授权专卖店,电子产品,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0007,metal table JD商品 3-7,3289,3847.08,5.0,50210,JD自营,图书,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_003_0008,metal table JD商品 3-8,3510,4495.35,4.9,52757,JD自营,电子产品,2026-02-10 19:43:43,metal table,,,,,
JD.com,JD_MET_004_0000,metal table JD商品 4-0,1893,2245.68,4.3,80908,品牌旗舰店,电子产品,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0001,metal table JD商品 4-1,2604,3048.55,4.0,97285,JD自营,运动户外,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0002,metal table JD商品 4-2,4434,5299.41,4.6,96535,品牌旗舰店,电子产品,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0003,metal table JD商品 4-3,3291,4199.89,3.7,79066,授权专卖店,服装,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0004,metal table JD商品 4-4,2523,2990.35,4.7,24737,JD自营,运动户外,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0005,metal table JD商品 4-5,1929,2270.54,3.5,69529,品牌旗舰店,服装,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_004_0006,metal table JD商品 4-6,4459,5586.3,4.0,65079,品牌旗舰店,运动户外,2026-02-10 19:43:48,metal table,,,,,
JD.com,JD_MET_005_0000,metal table JD商品 5-0,3937,4801.43,3.9,34168,JD自营,电子产品,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0001,metal table JD商品 5-1,4097,4880.31,4.7,67180,品牌旗舰店,运动户外,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0002,metal table JD商品 5-2,2623,3248.7,4.8,7481,品牌旗舰店,家居,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0003,metal table JD商品 5-3,3696,4556.64,4.8,7762,JD自营,家居,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0004,metal table JD商品 5-4,1192,1353.9,3.9,53974,品牌旗舰店,图书,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0005,metal table JD商品 5-5,2733,3506.64,3.8,92051,授权专卖店,运动户外,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0006,metal table JD商品 5-6,1107,1368.56,4.5,53385,授权专卖店,电子产品,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0007,metal table JD商品 5-7,3957,4736.21,4.0,18830,JD自营,电子产品,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_005_0008,metal table JD商品 5-8,4629,5539.35,4.0,73917,品牌旗舰店,家居,2026-02-10 19:43:53,metal table,,,,,
JD.com,JD_MET_006_0000,metal table JD商品 6-0,3365,4207.03,4.4,6761,授权专卖店,家居,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0001,metal table JD商品 6-1,3269,3867.11,4.2,19202,品牌旗舰店,运动户外,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0002,metal table JD商品 6-2,4259,5187.76,4.1,39243,授权专卖店,运动户外,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0003,metal table JD商品 6-3,730,870.21,4.3,17390,JD自营,运动户外,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0004,metal table JD商品 6-4,3097,3907.59,3.6,56649,JD自营,家居,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0005,metal table JD商品 6-5,876,969.94,4.0,5588,授权专卖店,运动户外,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0006,metal table JD商品 6-6,2964,3573.54,4.5,86420,JD自营,家居,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0007,metal table JD商品 6-7,2050,2510.54,5.0,92093,品牌旗舰店,电子产品,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0008,metal table JD商品 6-8,4705,5241.96,4.3,61708,JD自营,电子产品,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_006_0009,metal table JD商品 6-9,3920,4584.49,4.9,16575,JD自营,家居,2026-02-10 19:43:58,metal table,,,,,
JD.com,JD_MET_007_0000,metal table JD商品 7-0,2954,3607.67,4.0,4456,JD自营,图书,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0001,metal table JD商品 7-1,2032,2507.85,4.3,18874,JD自营,服装,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0002,metal table JD商品 7-2,1978,2416.55,3.6,89296,JD自营,服装,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0003,metal table JD商品 7-3,3511,4444.4,4.6,24280,品牌旗舰店,家居,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0004,metal table JD商品 7-4,2113,2570.72,3.6,79183,JD自营,运动户外,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0005,metal table JD商品 7-5,1024,1217.29,4.3,78515,授权专卖店,电子产品,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0006,metal table JD商品 7-6,4270,5266.68,4.7,81738,品牌旗舰店,运动户外,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_007_0007,metal table JD商品 7-7,4157,5070.19,4.3,41860,品牌旗舰店,电子产品,2026-02-10 19:44:03,metal table,,,,,
JD.com,JD_MET_008_0000,metal table JD商品 8-0,3992,4608.09,3.6,11247,授权专卖店,电子产品,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_008_0001,metal table JD商品 8-1,1609,1792.96,3.7,86679,授权专卖店,图书,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_008_0002,metal table JD商品 8-2,3948,4360.71,3.8,59425,品牌旗舰店,图书,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_008_0003,metal table JD商品 8-3,1780,2240.94,4.3,38998,品牌旗舰店,服装,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_008_0004,metal table JD商品 8-4,3755,4376.37,4.2,94767,授权专卖店,电子产品,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_008_0005,metal table JD商品 8-5,2076,2288.35,4.5,43592,JD自营,服装,2026-02-10 19:44:08,metal table,,,,,
JD.com,JD_MET_009_0000,metal table JD商品 9-0,4144,4711.49,3.6,38497,品牌旗舰店,图书,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0001,metal table JD商品 9-1,3771,4719.54,4.4,93700,JD自营,家居,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0002,metal table JD商品 9-2,4625,5450.5,3.6,4015,授权专卖店,电子产品,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0003,metal table JD商品 9-3,2316,2595.19,4.1,28105,品牌旗舰店,图书,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0004,metal table JD商品 9-4,3951,5113.91,3.6,9677,品牌旗舰店,电子产品,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0005,metal table JD商品 9-5,2899,3421.33,4.1,41436,授权专卖店,运动户外,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0006,metal table JD商品 9-6,2604,3184.73,4.6,94422,授权专卖店,服装,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_009_0007,metal table JD商品 9-7,1845,2182.3,3.7,61612,授权专卖店,运动户外,2026-02-10 19:44:13,metal table,,,,,
JD.com,JD_MET_010_0000,metal table JD商品 10-0,679,818.26,4.1,88349,JD自营,图书,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0001,metal table JD商品 10-1,3615,4153.75,4.7,79486,JD自营,运动户外,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0002,metal table JD商品 10-2,2112,2486.48,4.2,75331,JD自营,家居,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0003,metal table JD商品 10-3,1191,1339.47,4.4,93864,JD自营,服装,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0004,metal table JD商品 10-4,4056,4773.67,4.1,50907,授权专卖店,家居,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0005,metal table JD商品 10-5,802,1000.13,4.9,70956,授权专卖店,家居,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0006,metal table JD商品 10-6,3118,3451.24,4.1,90961,JD自营,服装,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0007,metal table JD商品 10-7,1085,1352.93,5.0,98724,授权专卖店,运动户外,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0008,metal table JD商品 10-8,4263,4771.57,3.5,6751,品牌旗舰店,运动户外,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_MET_010_0009,metal table JD商品 10-9,3415,4368.87,4.3,83517,JD自营,家居,2026-02-10 19:44:18,metal table,,,,,
JD.com,JD_ERA_001_0000,eraser JD商品 1-0,3313,4195.62,3.9,66323,品牌旗舰店,图书,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0001,eraser JD商品 1-1,3590,4353.35,4.7,52471,JD自营,运动户外,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0002,eraser JD商品 1-2,3550,4254.7,3.8,13579,JD自营,家居,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0003,eraser JD商品 1-3,1044,1257.82,3.8,10514,JD自营,运动户外,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0004,eraser JD商品 1-4,1245,1557.14,3.8,17210,JD自营,电子产品,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0005,eraser JD商品 1-5,3471,4485.36,4.3,44036,品牌旗舰店,运动户外,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0006,eraser JD商品 1-6,959,1121.74,4.0,76473,授权专卖店,电子产品,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0007,eraser JD商品 1-7,1698,1895.47,4.2,7684,JD自营,图书,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0008,eraser JD商品 1-8,909,1074.41,4.4,46427,JD自营,运动户外,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_001_0009,eraser JD商品 1-9,2682,3131.29,4.1,69693,授权专卖店,家居,2026-02-10 19:46:50,eraser,,,,,
JD.com,JD_ERA_002_0000,eraser JD商品 2-0,1092,1367.28,4.5,27428,授权专卖店,家居,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_002_0001,eraser JD商品 2-1,1576,1762.42,4.6,35606,JD自营,家居,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_002_0002,eraser JD商品 2-2,1770,1992.56,4.5,24264,JD自营,图书,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_002_0003,eraser JD商品 2-3,4109,4691.84,4.3,39771,JD自营,运动户外,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_002_0004,eraser JD商品 2-4,4901,5745.05,5.0,42870,授权专卖店,服装,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_002_0005,eraser JD商品 2-5,4804,6132.9,4.5,16383,品牌旗舰店,家居,2026-02-10 19:46:55,eraser,,,,,
JD.com,JD_ERA_003_0000,eraser JD商品 3-0,2109,2466.69,4.4,30366,品牌旗舰店,图书,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0001,eraser JD商品 3-1,982,1252.69,3.7,84305,品牌旗舰店,运动户外,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0002,eraser JD商品 3-2,3693,4614.33,4.6,70907,JD自营,服装,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0003,eraser JD商品 3-3,2006,2511.89,4.1,94960,JD自营,家居,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0004,eraser JD商品 3-4,3051,3579.18,4.9,50147,授权专卖店,电子产品,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0005,eraser JD商品 3-5,1847,2272.2,4.4,80995,JD自营,图书,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_003_0006,eraser JD商品 3-6,1906,2360.38,4.3,70527,授权专卖店,运动户外,2026-02-10 19:47:00,eraser,,,,,
JD.com,JD_ERA_004_0000,eraser JD商品 4-0,4854,5983.23,4.5,6027,JD自营,服装,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0001,eraser JD商品 4-1,1421,1699.32,3.7,94450,JD自营,电子产品,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0002,eraser JD商品 4-2,4557,5491.06,4.6,4267,品牌旗舰店,图书,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0003,eraser JD商品 4-3,4163,5157.2,4.7,2665,品牌旗舰店,图书,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0004,eraser JD商品 4-4,1798,2243.35,4.6,58346,授权专卖店,电子产品,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0005,eraser JD商品 4-5,1666,1990.14,4.3,84009,授权专卖店,服装,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0006,eraser JD商品 4-6,2448,2714.8,4.9,11952,授权专卖店,运动户外,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_004_0007,eraser JD商品 4-7,2793,3283.48,4.8,21373,品牌旗舰店,图书,2026-02-10 19:47:05,eraser,,,,,
JD.com,JD_ERA_005_0000,eraser JD商品 5-0,2207,2718.42,3.6,16307,JD自营,家居,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0001,eraser JD商品 5-1,1412,1827.28,4.8,72774,品牌旗舰店,图书,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0002,eraser JD商品 5-2,1675,1870.34,4.9,48997,品牌旗舰店,图书,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0003,eraser JD商品 5-3,4109,5078.02,3.7,71149,JD自营,图书,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0004,eraser JD商品 5-4,1594,2021.11,5.0,2000,JD自营,服装,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0005,eraser JD商品 5-5,1605,1862.74,4.0,89940,JD自营,服装,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0006,eraser JD商品 5-6,2237,2714.44,4.9,5081,JD自营,服装,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0007,eraser JD商品 5-7,1151,1344.37,4.2,22119,品牌旗舰店,电子产品,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0008,eraser JD商品 5-8,4699,5735.8,3.7,20901,JD自营,电子产品,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_005_0009,eraser JD商品 5-9,4414,5374.21,4.2,27434,品牌旗舰店,家居,2026-02-10 19:47:10,eraser,,,,,
JD.com,JD_ERA_006_0000,eraser JD商品 6-0,1018,1145.52,4.6,1009,品牌旗舰店,电子产品,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0001,eraser JD商品 6-1,4119,4578.6,3.9,22295,JD自营,服装,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0002,eraser JD商品 6-2,2692,3428.92,3.6,28598,JD自营,电子产品,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0003,eraser JD商品 6-3,3700,4671.0,4.5,58738,授权专卖店,图书,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0004,eraser JD商品 6-4,1713,2074.06,3.5,60756,授权专卖店,图书,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0005,eraser JD商品 6-5,2299,2669.92,3.8,81339,授权专卖店,家居,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0006,eraser JD商品 6-6,4582,5310.86,4.5,23040,品牌旗舰店,家居,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0007,eraser JD商品 6-7,1128,1388.01,4.2,96197,品牌旗舰店,服装,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0008,eraser JD商品 6-8,4376,5540.46,4.8,79511,品牌旗舰店,图书,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_006_0009,eraser JD商品 6-9,3544,4432.18,4.7,97522,JD自营,运动户外,2026-02-10 19:47:15,eraser,,,,,
JD.com,JD_ERA_007_0000,eraser JD商品 7-0,3248,3824.66,3.9,88972,JD自营,服装,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0001,eraser JD商品 7-1,2077,2396.09,4.7,83360,JD自营,图书,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0002,eraser JD商品 7-2,848,940.55,5.0,31592,授权专卖店,家居,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0003,eraser JD商品 7-3,1642,2030.93,4.1,76125,授权专卖店,电子产品,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0004,eraser JD商品 7-4,1809,2203.41,4.3,17529,品牌旗舰店,电子产品,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0005,eraser JD商品 7-5,3564,3949.48,3.6,13885,JD自营,服装,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0006,eraser JD商品 7-6,2077,2417.26,3.6,73180,授权专卖店,电子产品,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0007,eraser JD商品 7-7,3227,3696.25,4.8,16953,JD自营,服装,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_007_0008,eraser JD商品 7-8,2231,2460.17,5.0,73253,JD自营,家居,2026-02-10 19:47:20,eraser,,,,,
JD.com,JD_ERA_008_0000,eraser JD商品 8-0,4499,5479.52,3.8,18126,JD自营,家居,2026-02-10 19:47:25,eraser,,,,,
